created_at,handle,mined_at,retweet_count,text,tweet_id,subjectivity,polarity,sentiment
Tue Nov 14 08:46:43 +0000 2017,CNN,2017-11-14 18:56:52.277612,91,Famed Russian daredevil Valery Rozov died during a BASE-jumping accident in the Himalayas over the weekend… https://t.co/NCu3DEnhRQ,930356307726610432,0.0,0.0,neutral
Tue Nov 14 08:31:05 +0000 2017,CNN,2017-11-14 18:56:52.277613,236,"Hate crimes in the United States have increased to a point not seen in recent history, according to a new statistic… https://t.co/3hdvQwH7g9",930352373574307840,0.5348484848484848,-0.22121212121212122,negative
Tue Nov 14 08:24:08 +0000 2017,CNN,2017-11-14 18:56:52.277615,53,The Louvre Abu Dhabi bills itself as the Arab world's first universal museum. Here's a peek inside the museum's gro… https://t.co/bHezRJrFmk,930350623572348928,0.16666666666666666,0.125,positive
Tue Nov 14 08:16:06 +0000 2017,CNN,2017-11-14 18:56:52.277617,38,This Facebook page connects Las Vegas shooting survivors to their heroes https://t.co/ESKyEbIzf7 https://t.co/LqpyTZQ1mc,930348603410997248,0.0,0.0,neutral
Tue Nov 14 08:08:46 +0000 2017,CNN,2017-11-14 18:56:52.277618,90,"The 911 call that preceded the police shooting of a knife-wielding, 14-year-old boy was made by the teen himself, i… https://t.co/E0sl4HJ1ve",930346756675694592,0.0,0.0,neutral
Tue Nov 14 08:01:05 +0000 2017,CNN,2017-11-14 18:56:52.277620,181,"Amazon has announced a ""Lord of the Rings"" TV show https://t.co/LR0QAGUtbf https://t.co/pSbkgHRGj2",930344822916964352,0.0,0.0,neutral
Tue Nov 14 07:53:04 +0000 2017,CNN,2017-11-14 18:56:52.277621,97,Survivors struggle in the aftermath of the deadliest earthquake of 2017 that struck the border region between Iraq… https://t.co/vX0wAJPrpe,930342805247021056,0.0,0.0,neutral
Tue Nov 14 07:46:06 +0000 2017,CNN,2017-11-14 18:56:52.277623,137,Former President George H.W. Bush is facing allegations that he groped a 16-year-old in 2003 https://t.co/tZ7yUWWXqP https://t.co/iCv0KaTH6M,930341052908744704,0.0,0.0,neutral
Tue Nov 14 07:31:05 +0000 2017,CNN,2017-11-14 18:56:52.277625,95,A professor at Arizona State University has resigned after allegations that he sexually abused at least three minor… https://t.co/iuFuLjv4D2,930337272570015745,0.6166666666666667,0.1,positive
Tue Nov 14 07:16:06 +0000 2017,CNN,2017-11-14 18:56:52.277626,93,"A fire has destroyed much of an archaeological site in northern Peru, including a mural believed to be the oldest d… https://t.co/lyPdB1z6e9",930333504226897920,0.0,0.0,neutral
Tue Nov 14 07:08:04 +0000 2017,CNN,2017-11-14 18:56:52.277628,73,This filmmaker’s “junkyard” is a seven-decade strong archive filled with candid images of ’60s legends including Jo… https://t.co/wJQIku0xBf,930331482694012928,0.8111111111111112,0.4777777777777777,positive
Tue Nov 14 07:03:46 +0000 2017,CNN,2017-11-14 18:56:52.277632,70,"An artist and a brewing company partnered to send a painting and a craft beer 120,000 feet up into the sky on a hig… https://t.co/fUDzqfinJz",930330400853028864,0.0,0.0,neutral
Tue Nov 14 06:55:06 +0000 2017,CNN,2017-11-14 18:56:52.277633,121,"A desperate rescue attempt managed to save six beached sperm whales off the coast of Aceh, Indonesia… https://t.co/1MzZ3Zg9Tv",930328216283308032,1.0,-0.6,negative
Tue Nov 14 06:53:03 +0000 2017,CNN,2017-11-14 18:56:52.277635,98,US allies and some lawmakers from both parties seek assurance that President Trump won't rashly launch a nuclear st… https://t.co/wVmu3col3J,930327701407305728,0.0,0.0,neutral
Tue Nov 14 06:46:06 +0000 2017,CNN,2017-11-14 18:56:52.277637,203,"Bill Gates invests $80 million to build a ""smart city"" in Arizona https://t.co/WLGV5P4z1E https://t.co/GumQCN0WrQ",930325952156045312,0.6428571428571429,0.21428571428571427,positive
Tue Nov 14 06:35:05 +0000 2017,CNN,2017-11-14 18:56:52.277639,50,"An officer-involved shooting resulted in a fatality at a Baton Rouge apartment complex, a Louisiana police spokesma… https://t.co/Uwkfsvnh82",930323182049005568,0.4,-0.3,negative
Tue Nov 14 06:31:04 +0000 2017,CNN,2017-11-14 18:56:52.277641,82,"GE is breaking up with the light bulb, its most iconic accomplishment https://t.co/HYimhTXBO9 https://t.co/LWLhlWKnru",930322168868720640,0.5666666666666667,0.4666666666666666,positive
Tue Nov 14 06:24:03 +0000 2017,CNN,2017-11-14 18:56:52.277642,122,Here's what we know about Donald Trump Jr.'s exchanges with WikiLeaks https://t.co/RGVtSvjJjQ https://t.co/ahRnbuUYYV,930320405516218368,0.0,0.0,neutral
Tue Nov 14 06:16:07 +0000 2017,CNN,2017-11-14 18:56:52.277644,36,"Is Budweiser in danger of losing its ""King of Beers"" crown in the United States? https://t.co/xWoiP20XDP https://t.co/wLooEJm7pG",930318407496617984,0.0,0.0,neutral
Tue Nov 14 06:08:04 +0000 2017,CNN,2017-11-14 18:56:52.277646,192,"Jimmy Fallon on the death of his mother: ""She was the best audience. She was the one I was always trying to make la… https://t.co/JcIpKC5Kqq",930316381647769600,0.3,1.0,positive
Tue Nov 14 06:01:03 +0000 2017,CNN,2017-11-14 18:56:52.277647,86,"Donald Trump laughed when Rodrigo Duterte called the media ""spies."" Not good. | Analysis @CillizzaCNN… https://t.co/XHlRKA00z3",930314617296998400,0.4,0.175,positive
Tue Nov 14 05:52:04 +0000 2017,CNN,2017-11-14 18:56:52.277649,102,Venezuela has missed a debt payment and it could soon face grim consequences https://t.co/O2zCtY6JrJ https://t.co/verhGRuUYU,930312355543703552,1.0,-1.0,negative
Tue Nov 14 05:46:05 +0000 2017,CNN,2017-11-14 18:56:52.277651,35,How Australia's citizenship crisis could bring down its prime minister | @vanOnselenP writes for @CNNOpinion… https://t.co/8tfYsdKqPf,930310849813778432,0.2888888888888889,-0.15555555555555559,negative
Tue Nov 14 05:35:06 +0000 2017,CNN,2017-11-14 18:56:52.277652,89,Democratic senators seek more scrutiny of Commerce Secretary Wilbur Ross' finances https://t.co/7YPhcGfQ6n https://t.co/yLVrDGOctD,930308085910040577,0.5,0.5,positive
Tue Nov 14 05:31:05 +0000 2017,CNN,2017-11-14 18:56:52.277656,433,"GQ names Colin Kaepernick its ""Citizen of the Year"" for starting the protest that became a movement in the NFL https://t.co/Z1QXr6MozG",930307075267289088,0.1,0.0,neutral
Tue Nov 14 05:26:05 +0000 2017,CNN,2017-11-14 18:56:52.277658,156,"First on CNN: The Trump administration is taking quiet steps on seizing border land, according to a report… https://t.co/uSEDAE7mGF",930305815902375936,0.3333333333333333,0.125,positive
Tue Nov 14 05:22:11 +0000 2017,CNN,2017-11-14 18:56:52.277659,375,"President Trump was enthusiastic about WikiLeaks' hacks during the 2016 campaign. After taking office, his administ… https://t.co/KagtK2Z6UD",930304833709633538,0.9,0.6,positive
Tue Nov 14 05:17:17 +0000 2017,CNN,2017-11-14 18:56:52.277661,72,"Japan didn't invent the first computer game, but it has embraced the gaming culture with an almost unrivaled passio… https://t.co/VusTMyTDFC",930303601653796865,0.3666666666666667,-0.07500000000000001,negative
Tue Nov 14 05:08:04 +0000 2017,CNN,2017-11-14 18:56:52.277663,536,"For the first time ever, Barbie will wear a hijab.

Mattel says the latest doll in its ""Shero"" collection will be m… https://t.co/Yu6VnW0hzO",930301281780031489,0.6166666666666667,0.375,positive
Tue Nov 14 05:01:08 +0000 2017,CNN,2017-11-14 18:56:52.277664,448,"After a mass shooting, the First Baptist Church of Sutherland Springs, Texas, has been turned into a memorial, comp… https://t.co/la2uFOwvSS",930299539222876160,0.3333333333333333,0.25,positive
Tue Nov 14 05:00:03 +0000 2017,CNN,2017-11-14 18:56:52.277666,73,"In an internal report, Myanmar's military clears itself of any wrongdoing against Rohingya Muslims in Rakhine State https://t.co/Gub9jZFW7r",930299264454004737,0.05,-0.05,negative
Tue Nov 14 04:46:01 +0000 2017,CNN,2017-11-14 18:56:52.277668,26,Lyft announces its first international expansion https://t.co/uu0n8tvIfb https://t.co/tsesD11ttR,930295734993326080,0.16666666666666666,0.125,positive
Tue Nov 14 04:31:04 +0000 2017,CNN,2017-11-14 18:56:52.277669,165,"""The global oligarchy is growing while millions live in dire poverty,"" writes Sen. Bernie Sanders for @CNNOpinion… https://t.co/7dwLhEQQyU",930291970580283393,0.25,0.06818181818181818,positive
Tue Nov 14 04:17:23 +0000 2017,CNN,2017-11-14 18:56:52.277671,281,"A military widow chose Veterans Day to reveal the gender of her baby, whose father died in a military plane crash i… https://t.co/K4CelY2hRL",930288529372008448,0.1,-0.1,negative
Tue Nov 14 04:08:03 +0000 2017,CNN,2017-11-14 18:56:52.277673,110,"""Twitter doesn't have an authentication problem. It has a hate problem,"" writes Kara Alaimo for @CNNOpinion… https://t.co/zbQGQkzVlh",930286176627494912,0.9,-0.8,negative
Tue Nov 14 04:01:06 +0000 2017,CNN,2017-11-14 18:56:52.277674,379,Bill Gates has a new mission: To find a cure for Alzheimer's https://t.co/FSYTYuNHGO https://t.co/1uoG6Hs6aV,930284430840815616,0.45454545454545453,0.13636363636363635,positive
Tue Nov 14 04:00:49 +0000 2017,CNN,2017-11-14 18:56:52.277676,101,"RT @CNNTonight: ""I am so insulted that anyone would try to use religion to hide behind and cover up their crimes,"" says attorney for Roy Mo…",930284358807810048,0.7,-0.4,negative
Tue Nov 14 03:50:29 +0000 2017,CNN,2017-11-14 18:56:52.277680,106,"AG Jeff Sessions has asked senior federal prosecutors to ""evaluate certain issues"" presented by House Republicans,… https://t.co/usDh6t5JB2",930281757919842304,0.5714285714285714,0.21428571428571427,positive
Tue Nov 14 03:46:03 +0000 2017,CNN,2017-11-14 18:56:52.277681,85,This is the last thing JFK signed in the Oval Office before he was assassinated https://t.co/Vule5gynpF https://t.co/ZFqcZecRbE,930280641622626309,0.06666666666666667,0.0,neutral
Tue Nov 14 03:46:02 +0000 2017,CNN,2017-11-14 18:56:52.277683,250,Speier: I don't think Donald Trump Jr. did anything without first checking with his father https://t.co/92bwpW1118 https://t.co/lCt28CN60V,930280639458295808,0.3333333333333333,0.25,positive
Tue Nov 14 03:44:43 +0000 2017,CNN,2017-11-14 18:56:52.277685,714,"Rep. Jackie Speier on Trump Jr.'s correspondence with WikiLeaks: ""I think it's deeply troubling. This is coordinati… https://t.co/PThKDw0XIa",930280308271976448,0.4,0.0,neutral
Tue Nov 14 03:34:39 +0000 2017,CNN,2017-11-14 18:56:52.277686,202,Did you miss Jupiter and Venus' stunning display early Monday morning? There's a repeat tomorrow… https://t.co/zPp2rj9JMJ,930277773083627520,0.65,0.3,positive
Tue Nov 14 03:31:05 +0000 2017,CNN,2017-11-14 18:56:52.277688,45,"A rare gold model of the Lunar Module ""Eagle"" used by the Apollo 11 astronauts to land on the Moon is expected to r… https://t.co/g13QFW3pye",930276875758374913,0.65,0.09999999999999999,positive
Tue Nov 14 03:22:40 +0000 2017,CNN,2017-11-14 18:56:52.277690,220,"RT @AC360: When world leaders call each other names it's just like the playground, only with the threat of nuclear war. @AndersonCooper has…",930274758784143361,0.6875,-0.0625,negative
Tue Nov 14 03:22:12 +0000 2017,CNN,2017-11-14 18:56:52.277691,253,"Republican strategist @ananavarro: Republicans ""should have been embarrassed by Roy Moore a long time ago""… https://t.co/kMxXVFWK7m",930274641888804864,0.4,-0.05,negative
Tue Nov 14 03:18:05 +0000 2017,CNN,2017-11-14 18:56:52.277695,400,RT @CNNPolitics: More than 20 Republicans have called for Roy Moore to step aside https://t.co/OJpFKn3Jl1 https://t.co/bot0S4LvQQ,930273604960423936,0.5,0.5,positive
Tue Nov 14 03:17:23 +0000 2017,CNN,2017-11-14 18:56:52.277697,294,"RT @AC360: These Alabama women weighed in on Roy Moore allegations: ""It was common knowledge, you just steered away from him. ... You just…",930273426824187905,0.5,-0.3,negative
Tue Nov 14 03:16:33 +0000 2017,CNN,2017-11-14 18:56:52.277698,220,"Footage shows the Great Barrier Reef's annual coral spawning, in the wake of devastating bleaching events in 2016 a… https://t.co/1y3PZ8luZC",930273219491266560,0.875,-0.09999999999999998,negative
Tue Nov 14 03:05:07 +0000 2017,CNN,2017-11-14 18:56:52.277700,211,"Channing Tatum's ""War Dogs"" documentary honors dogs who serve https://t.co/eALXbCLYHm https://t.co/7Y2oeMGvhu",930270340068061186,0.0,0.0,neutral
Tue Nov 14 03:01:04 +0000 2017,CNN,2017-11-14 18:56:52.277702,75,The Louvre Abu Dhabi bills itself as the Arab world's first universal museum. Here's a peek inside the museum's gro… https://t.co/DlW2AsRyDr,930269319761682438,0.16666666666666666,0.125,positive
Tue Nov 14 02:43:56 +0000 2017,CNN,2017-11-14 18:56:52.277705,291,Italy's team will miss out on a World Cup spot for the first time in over half a century https://t.co/f8Pa2pIVoz https://t.co/wLmwAZguyD,930265011745951744,0.25,0.04166666666666667,positive
Tue Nov 14 02:40:52 +0000 2017,CNN,2017-11-14 18:56:52.277707,2427,"RT @AC360: Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your breath away"" https://t.co/bE67Ssi3…",930264238354034689,0.0,0.0,neutral
Tue Nov 14 02:31:04 +0000 2017,CNN,2017-11-14 18:56:52.277709,149,Famed Russian daredevil Valery Rozov died during a BASE-jumping accident in the Himalayas over the weekend… https://t.co/lgK98uIYhr,930261771180498944,0.0,0.0,neutral
Tue Nov 14 02:23:19 +0000 2017,CNN,2017-11-14 18:56:52.277712,162,"RT @AC360: Former DNI James Clapper on report that Trump Jr. and WikiLeaks corresponded in 2016: ""What earthly reason would there be that w…",930259822632726528,0.0,0.0,neutral
Tue Nov 14 02:15:36 +0000 2017,CNN,2017-11-14 18:56:52.277714,269,President Donald Trump's nominee for an Alabama federal court judgeship is being criticized for not disclosing his… https://t.co/RIruHZ5ZVK,930257880921595904,0.0,0.0,neutral
Tue Nov 14 02:02:21 +0000 2017,CNN,2017-11-14 18:56:52.277716,691,"RT @AC360: Sen. Blumenthal says Trump Jr.'s correspondence with WikiLeaks report ""is likely just the tip of the iceberg"" https://t.co/7NIoJ…",930254546806493184,1.0,0.0,neutral
Tue Nov 14 01:57:42 +0000 2017,CNN,2017-11-14 18:56:52.277717,300,"UK Prime Minister Theresa May has strong words for Russia: ""We know what you are doing. And you will not succeed""… https://t.co/kagJUAlDo8",930253374754361344,0.7333333333333333,0.4333333333333333,positive
Tue Nov 14 01:56:37 +0000 2017,CNN,2017-11-14 18:56:52.277719,70,"RT @OutFrontCNN: ""I think you're really missing the point"" - As new accusations arise, @ErinBurnett challenges a Roy Moore supporter  https…",930253100178444288,0.25227272727272726,-0.03181818181818183,negative
Tue Nov 14 01:40:08 +0000 2017,CNN,2017-11-14 18:56:52.277721,104,US President Trump personally asked Chinese President Xi Jinping to help in the case of 3 UCLA basketball players a… https://t.co/7mIriWrkvD,930248955799195649,0.15,0.0,neutral
Tue Nov 14 01:37:45 +0000 2017,CNN,2017-11-14 18:56:52.277722,313,Donald Trump Jr. has released exchanges he had with the WikiLeaks Twitter account via direct messages during the 20… https://t.co/KVg1CSsKVv,930248353841123328,0.4,0.1,positive
Tue Nov 14 01:30:07 +0000 2017,CNN,2017-11-14 18:56:52.277724,224,Human rights groups are calling on US Secretary of State Rex Tillerson to address the crisis in Yemen… https://t.co/rLQBTYSu2C,930246432644313088,0.1,0.0,neutral
Tue Nov 14 01:22:05 +0000 2017,CNN,2017-11-14 18:56:52.277726,60,Lebanon's foreign minister expressed doubt about the circumstances behind Saad Hariri's sudden resignation as PM du… https://t.co/6h9h2nawEW,930244411858014209,0.44166666666666665,-0.17500000000000002,negative
Tue Nov 14 01:21:08 +0000 2017,CNN,2017-11-14 18:56:52.277728,158,More than 20 Republicans have called for Alabama GOP Senate candidate Roy Moore to step aside… https://t.co/LWfqYQg4PH,930244172824670209,0.5,0.5,positive
Tue Nov 14 01:17:06 +0000 2017,CNN,2017-11-14 18:56:52.277731,140,The production company behind the American version of the Russian state-funded network RT has officially filed as a… https://t.co/VXeQ6ytdeV,930243155856850944,0.2333333333333333,-0.13333333333333333,negative
Tue Nov 14 01:15:52 +0000 2017,CNN,2017-11-14 18:56:52.277733,97,"Roy Moore would be first senator expelled in 155 years, if this were to happen | Analysis by Chris Cillizza… https://t.co/b5AmvIbZah",930242849110716417,0.3333333333333333,0.25,positive
Tue Nov 14 00:59:49 +0000 2017,CNN,2017-11-14 18:56:52.277734,68,"An artist and a brewing company partnered to send a painting and a craft beer 120,000 feet up into the sky on a hig… https://t.co/kqC7O31Uol",930238808678952960,0.0,0.0,neutral
Tue Nov 14 00:41:37 +0000 2017,CNN,2017-11-14 18:56:52.277736,78,"Silicon Valley investor Steve Jurvetson, a board member and investor at Tesla and SpaceX, has left the firm he co-f… https://t.co/TMNPqdnVTp",930234229899874304,0.2,-0.1,negative
Tue Nov 14 00:25:18 +0000 2017,CNN,2017-11-14 18:56:52.277738,192,How some in right-wing media have sought to cast doubt on the sexual misconduct allegations against Alabama GOP Sen… https://t.co/Qycldkm6Ue,930230122149445632,0.8333333333333334,0.5,positive
Tue Nov 14 00:13:02 +0000 2017,CNN,2017-11-14 18:56:52.277739,155,"Spain says it has intel suggesting Russian-based groups used social media to spread ""misinformation"" related to Cat… https://t.co/N4PbBUcVPk",930227036379078658,0.23333333333333334,0.016666666666666666,positive
